Series,Length,Method,Size,Cmpr,Date    Time,CRC-32,Name
eid,361775,Defl:X,110089,69.570%,2024-01-05 19:00,1e83bc42,eid/article/16/4/09-1624_article.html
eid,324618,Defl:X,102150,68.532%,2024-01-05 19:00,a7f2139b,eid/article/16/4/e1-1604_article.html
eid,364498,Defl:X,110067,69.803%,2024-01-05 19:00,0fc04938,eid/article/16/4/09-0859_article.html
eid,367041,Defl:X,111517,69.617%,2024-01-05 19:00,324cbdf3,eid/article/16/4/09-1152_article.html
eid,361315,Defl:X,110271,69.481%,2024-01-05 19:00,35fd3b3b,eid/article/16/4/09-0500_article.html
eid,363537,Defl:X,109880,69.775%,2024-01-05 19:00,a41b0199,eid/article/16/4/09-1278_article.html
eid,365060,Defl:X,111610,69.427%,2024-01-05 19:00,e0c565e0,eid/article/16/4/09-1107_article.html
eid,361689,Defl:X,110394,69.478%,2024-01-05 19:00,57ce821b,eid/article/16/4/09-1721_article.html
eid,361249,Defl:X,109700,69.633%,2024-01-05 19:00,5e2c2811,eid/article/16/4/09-0937_article.html
eid,350922,Defl:X,108607,69.051%,2024-01-05 19:00,111d73d8,eid/article/16/4/09-1489_article.html
eid,362013,Defl:X,109806,69.668%,2024-01-05 19:00,78062a79,eid/article/16/4/09-1491_article.html
eid,348872,Defl:X,108125,69.007%,2024-01-05 19:00,575989e9,eid/article/16/4/09-1636_article.html
eid,356349,Defl:X,109730,69.207%,2024-01-05 19:00,ef5aca62,eid/article/16/4/09-1402_article.html
eid,364448,Defl:X,110410,69.705%,2024-01-05 19:00,d5eb6cc6,eid/article/16/4/09-0736_article.html
eid,350018,Defl:X,109142,68.818%,2024-01-05 19:00,c26576c0,eid/article/16/4/09-1582_article.html
eid,333322,Defl:X,104526,68.641%,2024-01-05 19:00,53e93031,eid/article/16/4/09-1588_article.html
eid,331930,Defl:X,104229,68.599%,2024-01-05 19:00,7a74bd49,eid/article/16/4/09-1593_article.html
eid,345826,Defl:X,106951,69.074%,2024-01-05 19:00,ccbacb96,eid/article/16/4/09-1696_article.html
eid,339420,Defl:X,105868,68.809%,2024-01-05 19:00,cbcf7970,eid/article/16/4/09-1795_article.html
eid,344223,Defl:X,106854,68.958%,2024-01-05 19:00,fb4931f8,eid/article/16/4/09-1706_article.html
eid,340504,Defl:X,106502,68.722%,2024-01-05 19:00,8343390d,eid/article/16/4/09-1578_article.html
eid,343483,Defl:X,106610,68.962%,2024-01-05 19:00,d32492ae,eid/article/16/4/09-1316_article.html
eid,333342,Defl:X,103984,68.806%,2024-01-05 19:00,0e9d8d3d,eid/article/16/4/09-1583_article.html
eid,349531,Defl:X,107866,69.140%,2024-01-05 19:00,c966be6d,eid/article/16/4/09-1584_article.html
eid,354032,Defl:X,108115,69.462%,2024-01-05 19:00,f896367c,eid/article/16/4/08-1324_article.html
eid,349067,Defl:X,107169,69.298%,2024-01-05 19:00,556f1239,eid/article/16/4/09-1138_article.html
eid,352457,Defl:X,107703,69.442%,2024-01-05 19:00,141a9614,eid/article/16/4/10-0011_article.html
eid,343032,Defl:X,107298,68.721%,2024-01-05 19:00,c9ff5bb8,eid/article/16/4/08-0483_article.html
eid,350100,Defl:X,107604,69.265%,2024-01-05 19:00,a5051634,eid/article/16/4/09-1343_article.html
eid,350817,Defl:X,108052,69.200%,2024-01-05 19:00,0cbc9669,eid/article/16/4/09-0831_article.html
eid,346881,Defl:X,107632,68.971%,2024-01-05 19:00,ea2db813,eid/article/16/4/09-1614_article.html
eid,350277,Defl:X,107727,69.245%,2024-01-05 19:00,4861c812,eid/article/16/4/09-0699_article.html
eid,347524,Defl:X,106911,69.236%,2024-01-05 19:00,5bf6f647,eid/article/16/4/09-1493_article.html
eid,350562,Defl:X,108207,69.133%,2024-01-05 19:00,91eb5971,eid/article/16/4/09-0195_article.html
eid,333871,Defl:X,104515,68.696%,2024-01-05 19:00,3d6ca7c4,eid/article/16/4/09-0584_article.html
eid,333612,Defl:X,105070,68.505%,2024-01-05 19:00,fc8f5467,eid/article/16/4/09-1710_article.html
eid,322997,Defl:X,101417,68.601%,2024-01-05 19:00,e6b5e5a2,eid/article/16/4/c1-1604_article.html
eid,322721,Defl:X,101192,68.644%,2024-01-05 19:00,fe1c118d,eid/article/16/4/c2-1604_article.html
eid,322599,Defl:X,101206,68.628%,2024-01-05 19:00,05f95647,eid/article/16/4/c3-1604_article.html
eid,341208,Defl:X,107687,68.439%,2024-01-05 19:00,45eb4c0c,eid/article/16/4/ac-1604_article.html
eid,335021,Defl:X,105444,68.526%,2024-01-05 19:00,b9bb0ac4,eid/article/16/5/09-1863_article.html
eid,402057,Defl:X,118548,70.515%,2024-01-05 19:00,93e96ec6,eid/article/16/5/09-1446_article.html
eid,388535,Defl:X,114170,70.615%,2024-01-05 19:00,fab14606,eid/article/16/5/09-1293_article.html
eid,384883,Defl:X,115953,69.873%,2024-01-05 19:00,ac00b7cc,eid/article/16/5/09-1633_article.html
eid,417938,Defl:X,120036,71.279%,2024-01-05 19:00,83026222,eid/article/16/5/09-1801_article.html
eid,377625,Defl:X,114015,69.807%,2024-01-05 19:00,61dd2a70,eid/article/16/5/09-1894_article.html
eid,389048,Defl:X,116596,70.030%,2024-01-05 19:00,3b73ffd3,eid/article/16/5/09-1427_article.html
eid,399209,Defl:X,116676,70.773%,2024-01-05 19:00,993d7e29,eid/article/16/5/09-0851_article.html
eid,362865,Defl:X,111325,69.321%,2024-01-05 19:00,aa1e5615,eid/article/16/5/09-1127_article.html
eid,396981,Defl:X,117455,70.413%,2024-01-05 19:00,2b8a0962,eid/article/16/5/09-1136_article.html
eid,405794,Defl:X,117785,70.974%,2024-01-05 19:00,ac13c617,eid/article/16/5/09-1223_article.html
eid,356647,Defl:X,109808,69.211%,2024-01-05 19:00,b1491ca9,eid/article/16/5/09-1794_article.html
eid,363914,Defl:X,110156,69.730%,2024-01-05 19:00,35bd5742,eid/article/16/5/07-1606_article.html
eid,356106,Defl:X,109117,69.358%,2024-01-05 19:00,c1bcc7e1,eid/article/16/5/09-1314_article.html
eid,358673,Defl:X,109991,69.334%,2024-01-05 19:00,3b739e7e,eid/article/16/5/09-1217_article.html
eid,357772,Defl:X,109969,69.263%,2024-01-05 19:00,872fc59f,eid/article/16/5/09-1815_article.html
eid,326536,Defl:X,102133,68.722%,2024-01-05 19:00,64e1ae5d,eid/article/16/5/e1-1605_article.html
eid,351152,Defl:X,109148,68.917%,2024-01-05 19:00,8b3b7750,eid/article/16/5/09-1262_article.html
eid,365914,Defl:X,110177,69.890%,2024-01-05 19:00,dad96082,eid/article/16/5/08-0803_article.html
eid,353884,Defl:X,109277,69.121%,2024-01-05 19:00,438ab4ad,eid/article/16/5/09-1006_article.html
eid,366651,Defl:X,110416,69.885%,2024-01-05 19:00,be710883,eid/article/16/5/09-1271_article.html
eid,362627,Defl:X,110646,69.488%,2024-01-05 19:00,5da2b488,eid/article/16/5/09-1693_article.html
eid,359588,Defl:X,109819,69.460%,2024-01-05 19:00,0298296e,eid/article/16/5/10-0170_article.html
eid,363520,Defl:X,110140,69.702%,2024-01-05 19:00,bf0c7a76,eid/article/16/5/09-1826_article.html
eid,351546,Defl:X,109585,68.828%,2024-01-05 19:00,98f6a0ba,eid/article/16/5/09-1858_article.html
eid,360392,Defl:X,110121,69.444%,2024-01-05 19:00,13ae9f16,eid/article/16/5/09-1740_article.html
eid,351539,Defl:X,107888,69.310%,2024-01-05 19:00,54f53893,eid/article/16/5/09-1934_article.html
eid,345046,Defl:X,107285,68.907%,2024-01-05 19:00,330a1088,eid/article/16/5/09-1440_article.html
eid,338335,Defl:X,105808,68.727%,2024-01-05 19:00,410fad8c,eid/article/16/5/09-1835_article.html
eid,348656,Defl:X,107493,69.169%,2024-01-05 19:00,a24b77a5,eid/article/16/5/09-1678_article.html
eid,354125,Defl:X,108343,69.405%,2024-01-05 19:00,b54b0606,eid/article/16/5/09-1055_article.html
eid,350697,Defl:X,108221,69.141%,2024-01-05 19:00,3698cd31,eid/article/16/5/09-1917_article.html
eid,348456,Defl:X,107321,69.201%,2024-01-05 19:00,4a1b8b97,eid/article/16/5/09-1919_article.html
eid,349134,Defl:X,107832,69.114%,2024-01-05 19:00,db2ee5d0,eid/article/16/5/09-1920_article.html
eid,350892,Defl:X,108321,69.130%,2024-01-05 19:00,8f775566,eid/article/16/5/09-0710_article.html
eid,349886,Defl:X,107828,69.182%,2024-01-05 19:00,fab6ad30,eid/article/16/5/09-0892_article.html
eid,353047,Defl:X,108896,69.155%,2024-01-05 19:00,e4a50232,eid/article/16/5/09-1260_article.html
eid,349856,Defl:X,107902,69.158%,2024-01-05 19:00,c25af606,eid/article/16/5/09-0766_article.html
eid,349129,Defl:X,107639,69.169%,2024-01-05 19:00,9de2f091,eid/article/16/5/09-1280_article.html
eid,347169,Defl:X,107586,69.010%,2024-01-05 19:00,83a0df10,eid/article/16/5/09-1555_article.html
eid,342795,Defl:X,106686,68.878%,2024-01-05 19:00,10c4b37c,eid/article/16/5/09-1468_article.html
eid,338383,Defl:X,104976,68.977%,2024-01-05 19:00,786a7abd,eid/article/16/5/09-1424_article.html
eid,337826,Defl:X,105411,68.797%,2024-01-05 19:00,23d4ec4f,eid/article/16/5/09-1574_article.html
eid,329129,Defl:X,103458,68.566%,2024-01-05 19:00,9625c5b1,eid/article/16/5/10-0164_article.html
eid,371806,Defl:X,114222,69.279%,2024-01-05 19:00,cf52840c,eid/article/16/5/ad-1605_article.html
eid,339868,Defl:X,107631,68.332%,2024-01-05 19:00,1df23608,eid/article/16/5/ac-1605_article.html
eid,415100,Defl:X,118702,71.404%,2024-01-05 19:00,ccb2fc24,eid/article/16/6/09-0329_article.html
eid,402000,Defl:X,119207,70.347%,2024-01-05 19:00,519beb55,eid/article/16/6/09-1536_article.html
eid,421190,Defl:X,120491,71.393%,2024-01-05 19:00,749d0f12,eid/article/16/6/09-1623_article.html
eid,399005,Defl:X,118076,70.407%,2024-01-05 19:00,a30d7047,eid/article/16/6/09-1629_article.html
eid,372607,Defl:X,111807,69.993%,2024-01-05 19:00,982169ea,eid/article/16/6/10-0089_article.html
eid,396028,Defl:X,116431,70.600%,2024-01-05 19:00,2fb163c0,eid/article/16/6/09-1844_article.html
eid,427857,Defl:X,120404,71.859%,2024-01-05 19:00,37d55014,eid/article/16/6/09-1820_article.html
eid,394706,Defl:X,118009,70.102%,2024-01-05 19:00,a58cddd4,eid/article/16/6/09-1266_article.html
eid,371278,Defl:X,112881,69.597%,2024-01-05 19:00,1ba07b31,eid/article/16/6/10-0165_article.html
eid,341731,Defl:X,107030,68.680%,2024-01-05 19:00,dfa7131a,eid/article/16/6/09-1523_article.html
eid,366092,Defl:X,111546,69.531%,2024-01-05 19:00,130ae2f8,eid/article/16/6/09-1187_article.html
eid,361715,Defl:X,109969,69.598%,2024-01-05 19:00,a31a0d79,eid/article/16/6/09-1861_article.html
eid,351001,Defl:X,108524,69.082%,2024-01-05 19:00,b335ea94,eid/article/16/6/09-1276_article.html
eid,358405,Defl:X,109088,69.563%,2024-01-05 19:00,c4050ba3,eid/article/16/6/09-1567_article.html
eid,364840,Defl:X,110812,69.627%,2024-01-05 19:00,632b8d08,eid/article/16/6/09-1000_article.html
eid,356601,Defl:X,109470,69.302%,2024-01-05 19:00,2d3214cd,eid/article/16/6/09-1778_article.html
eid,369212,Defl:X,111614,69.770%,2024-01-05 19:00,a6fbd4fa,eid/article/16/6/10-0063_article.html
eid,367595,Defl:X,110998,69.804%,2024-01-05 19:00,f8ebefe0,eid/article/16/6/10-0066_article.html
eid,367404,Defl:X,111119,69.756%,2024-01-05 19:00,731b5de8,eid/article/16/6/09-0961_article.html
eid,364791,Defl:X,110275,69.770%,2024-01-05 19:00,8b1323a2,eid/article/16/6/09-1648_article.html
eid,348867,Defl:X,108256,68.969%,2024-01-05 19:00,4fc52092,eid/article/16/6/09-0991_article.html
eid,367697,Defl:X,111255,69.743%,2024-01-05 19:00,210a8b97,eid/article/16/6/09-1671_article.html
eid,365583,Defl:X,110576,69.754%,2024-01-05 19:00,79361f60,eid/article/16/6/09-1533_article.html
eid,334386,Defl:X,104946,68.615%,2024-01-05 19:00,217a4ddf,eid/article/16/6/10-0315_article.html
eid,356663,Defl:X,109019,69.434%,2024-01-05 19:00,c0c2377c,eid/article/16/6/10-0453_article.html
eid,346314,Defl:X,107030,69.095%,2024-01-05 19:00,d7417a49,eid/article/16/6/09-1653_article.html
eid,348724,Defl:X,107433,69.193%,2024-01-05 19:00,95617e16,eid/article/16/6/10-0138_article.html
eid,353279,Defl:X,108451,69.302%,2024-01-05 19:00,8d2f94a1,eid/article/16/6/09-0175_article.html
eid,351879,Defl:X,107896,69.337%,2024-01-05 19:00,66d965f4,eid/article/16/6/10-0022_article.html
eid,348087,Defl:X,107496,69.118%,2024-01-05 19:00,944cdabc,eid/article/16/6/09-1763_article.html
eid,350312,Defl:X,108094,69.144%,2024-01-05 19:00,6c7f4e20,eid/article/16/6/09-1748_article.html
eid,352349,Defl:X,108108,69.318%,2024-01-05 19:00,6c9696c0,eid/article/16/6/09-1115_article.html
eid,347676,Defl:X,107607,69.050%,2024-01-05 19:00,9b3e1561,eid/article/16/6/10-0080_article.html
eid,352322,Defl:X,108283,69.266%,2024-01-05 19:00,58d8e5a2,eid/article/16/6/10-0040_article.html
eid,343743,Defl:X,107012,68.869%,2024-01-05 19:00,60305ae7,eid/article/16/6/10-0352_article.html
eid,343075,Defl:X,106969,68.821%,2024-01-05 19:00,2f529f41,eid/article/16/6/09-1875_article.html
eid,332499,Defl:X,103636,68.831%,2024-01-05 19:00,9d0f53e8,eid/article/16/6/10-0250_article.html
eid,334047,Defl:X,104096,68.838%,2024-01-05 19:00,38fe7b0a,eid/article/16/6/10-0228_article.html
eid,338787,Defl:X,105074,68.985%,2024-01-05 19:00,3be64fd3,eid/article/16/6/10-0158_article.html
eid,325239,Defl:X,102027,68.630%,2024-01-05 19:00,a920a975,eid/article/16/6/et-1606_article.html
eid,329906,Defl:X,103760,68.549%,2024-01-05 19:00,feba02ba,eid/article/16/6/10-0367_article.html
eid,331932,Defl:X,104479,68.524%,2024-01-05 19:00,11cd9aa3,eid/article/16/6/10-0345_article.html
eid,338573,Defl:X,107504,68.248%,2024-01-05 19:00,77dabc27,eid/article/16/6/ac-1606_article.html
eid,350270,Defl:X,107133,69.414%,2024-01-05 19:00,6a0ba6a6,eid/article/16/7/10-0157_article.html
eid,410980,Defl:X,119308,70.970%,2024-01-05 19:00,68e8343b,eid/article/16/7/09-0389_article.html
eid,390662,Defl:X,117851,69.833%,2024-01-05 19:00,ebb5f6af,eid/article/16/7/09-1840_article.html
eid,412886,Defl:X,119387,71.085%,2024-01-05 19:00,a83d2180,eid/article/16/7/09-1691_article.html
eid,375070,Defl:X,113846,69.647%,2024-01-05 19:00,3a28d88a,eid/article/16/7/09-1085_article.html
eid,405829,Defl:X,117498,71.047%,2024-01-05 19:00,18a10eee,eid/article/16/7/09-1885_article.html
eid,370991,Defl:X,113977,69.278%,2024-01-05 19:00,de58ecb5,eid/article/16/7/09-1525_article.html
eid,416051,Defl:X,120141,71.123%,2024-01-05 19:00,58e57f7c,eid/article/16/7/09-1902_article.html
eid,382347,Defl:X,115946,69.675%,2024-01-05 19:00,527b3812,eid/article/16/7/09-1695_article.html
eid,402551,Defl:X,120211,70.138%,2024-01-05 19:00,4828b456,eid/article/16/7/09-1785_article.html
eid,360799,Defl:X,110405,69.400%,2024-01-05 19:00,d45888e7,eid/article/16/7/09-1905_article.html
eid,364272,Defl:X,110313,69.717%,2024-01-05 19:00,9a407a38,eid/article/16/7/10-0159_article.html
eid,364446,Defl:X,111307,69.459%,2024-01-05 19:00,a46221cb,eid/article/16/7/10-0146_article.html
eid,367805,Defl:X,112154,69.507%,2024-01-05 19:00,d0f6538c,eid/article/16/7/09-1907_article.html
eid,364661,Defl:X,110483,69.703%,2024-01-05 19:00,7f453321,eid/article/16/7/10-0131_article.html
eid,362390,Defl:X,110688,69.456%,2024-01-05 19:00,4cdfbb19,eid/article/16/7/09-1606_article.html
eid,356602,Defl:X,108804,69.489%,2024-01-05 19:00,50b2628c,eid/article/16/7/09-1757_article.html
eid,360863,Defl:X,110209,69.460%,2024-01-05 19:00,b2bbcfa6,eid/article/16/7/10-0070_article.html
eid,363255,Defl:X,110761,69.509%,2024-01-05 19:00,6656a631,eid/article/16/7/10-0025_article.html
eid,366842,Defl:X,110377,69.912%,2024-01-05 19:00,6792de83,eid/article/16/7/09-1452_article.html
eid,364707,Defl:X,110210,69.781%,2024-01-05 19:00,aef6faeb,eid/article/16/7/09-1882_article.html
eid,365668,Defl:X,110663,69.737%,2024-01-05 19:00,0931ec86,eid/article/16/7/10-0106_article.html
eid,368232,Defl:X,111100,69.829%,2024-01-05 19:00,7556f76f,eid/article/16/7/09-1682_article.html
eid,358757,Defl:X,108978,69.623%,2024-01-05 19:00,3c8bdd40,eid/article/16/7/09-1881_article.html
eid,360668,Defl:X,110524,69.356%,2024-01-05 19:00,fb3dad83,eid/article/16/7/09-1248_article.html
eid,357229,Defl:X,108443,69.643%,2024-01-05 19:00,2ee25d7a,eid/article/16/7/09-1103_article.html
eid,350010,Defl:X,107609,69.255%,2024-01-05 19:00,02473e7d,eid/article/16/7/09-1643_article.html
eid,351020,Defl:X,107783,69.294%,2024-01-05 19:00,9f9d4215,eid/article/16/7/10-0349_article.html
eid,345838,Defl:X,106745,69.134%,2024-01-05 19:00,e00a7d03,eid/article/16/7/09-0156_article.html
eid,340781,Defl:X,106386,68.782%,2024-01-05 19:00,28fb5571,eid/article/16/7/09-1339_article.html
eid,352278,Defl:X,108358,69.241%,2024-01-05 19:00,e30fc6f2,eid/article/16/7/09-0166_article.html
eid,345686,Defl:X,107271,68.969%,2024-01-05 19:00,20cd4ae5,eid/article/16/7/09-1913_article.html
eid,348917,Defl:X,107301,69.247%,2024-01-05 19:00,4eeffd51,eid/article/16/7/09-0771_article.html
eid,346659,Defl:X,107144,69.092%,2024-01-05 19:00,9d65b006,eid/article/16/7/10-0105_article.html
eid,345074,Defl:X,107031,68.983%,2024-01-05 19:00,7f4a44cb,eid/article/16/7/09-0209_article.html
eid,342856,Defl:X,106885,68.825%,2024-01-05 19:00,7a176821,eid/article/16/7/09-1579_article.html
eid,346310,Defl:X,107158,69.057%,2024-01-05 19:00,cf9936e4,eid/article/16/7/09-1789_article.html
eid,330380,Defl:X,103890,68.554%,2024-01-05 19:00,c944b3aa,eid/article/16/7/10-0582_article.html
eid,337596,Defl:X,106856,68.348%,2024-01-05 19:00,c66578a1,eid/article/16/7/ac-1607_article.html
eid,337326,Defl:X,106667,68.379%,2024-01-05 19:00,25cf0ce5,eid/article/16/8/10-0673_article.html
eid,420101,Defl:X,119365,71.587%,2024-01-05 19:00,2301d7b7,eid/article/16/8/09-0470_article.html
eid,412282,Defl:X,119528,71.008%,2024-01-05 19:00,e5aff59b,eid/article/16/8/10-0064_article.html
eid,375723,Defl:X,115645,69.221%,2024-01-05 19:00,b65b9258,eid/article/16/8/10-0132_article.html
eid,390374,Defl:X,116069,70.267%,2024-01-05 19:00,bc2a68f8,eid/article/16/8/10-0208_article.html
eid,411454,Defl:X,118577,71.181%,2024-01-05 19:00,c1ee436b,eid/article/16/8/09-1864_article.html
eid,401443,Defl:X,117005,70.854%,2024-01-05 19:00,704c4274,eid/article/16/8/10-0193_article.html
eid,397149,Defl:X,117976,70.294%,2024-01-05 19:00,c1014695,eid/article/16/8/10-0002_article.html
eid,393913,Defl:X,117816,70.091%,2024-01-05 19:00,f304f416,eid/article/16/8/09-1540_article.html
eid,401279,Defl:X,119256,70.281%,2024-01-05 19:00,eaca135c,eid/article/16/8/10-0483_article.html
eid,387208,Defl:X,115449,70.184%,2024-01-05 19:00,51040a5e,eid/article/16/8/09-1847_article.html
eid,411778,Defl:X,119534,70.971%,2024-01-05 19:00,1de8f871,eid/article/16/8/09-1918_article.html
eid,375802,Defl:X,115785,69.190%,2024-01-05 19:00,aec60e70,eid/article/16/8/10-0288_article.html
eid,324068,Defl:X,101980,68.531%,2024-01-05 19:00,263e4c92,eid/article/16/8/et-1608_article.html
eid,354134,Defl:X,109009,69.218%,2024-01-05 19:00,3cbe12b5,eid/article/16/8/10-0032_article.html
eid,359029,Defl:X,110591,69.197%,2024-01-05 19:00,db2e597f,eid/article/16/8/10-0231_article.html
eid,360954,Defl:X,109599,69.636%,2024-01-05 19:00,84a73538,eid/article/16/8/10-0205_article.html
eid,357810,Defl:X,109959,69.269%,2024-01-05 19:00,3845b6a6,eid/article/16/8/10-0152_article.html
eid,359642,Defl:X,110677,69.226%,2024-01-05 19:00,55ca7acd,eid/article/16/8/10-0196_article.html
eid,367849,Defl:X,111185,69.774%,2024-01-05 19:00,8cafec23,eid/article/16/8/10-0314_article.html
eid,348085,Defl:X,108348,68.873%,2024-01-05 19:00,c0b87cee,eid/article/16/8/09-1787_article.html
eid,357141,Defl:X,108691,69.566%,2024-01-05 19:00,e4995e32,eid/article/16/8/10-0087_article.html
eid,364998,Defl:X,110816,69.639%,2024-01-05 19:00,7e033654,eid/article/16/8/10-0049_article.html
eid,359393,Defl:X,109717,69.472%,2024-01-05 19:00,93911966,eid/article/16/8/10-0310_article.html
eid,357840,Defl:X,109715,69.340%,2024-01-05 19:00,9f9c7139,eid/article/16/8/09-1931_article.html
eid,354626,Defl:X,109328,69.171%,2024-01-05 19:00,b62a11a4,eid/article/16/8/09-1827_article.html
eid,344263,Defl:X,107355,68.816%,2024-01-05 19:00,958f0d7a,eid/article/16/8/09-1380_article.html
eid,347758,Defl:X,107172,69.182%,2024-01-05 19:00,9f565651,eid/article/16/8/10-0093_article.html
eid,346205,Defl:X,107238,69.025%,2024-01-05 19:00,887ab297,eid/article/16/8/10-0436_article.html
eid,351023,Defl:X,107805,69.288%,2024-01-05 19:00,cecf9201,eid/article/16/8/09-1878_article.html
eid,344477,Defl:X,107313,68.848%,2024-01-05 19:00,7c5a4e6b,eid/article/16/8/10-0067_article.html
eid,348348,Defl:X,107779,69.060%,2024-01-05 19:00,cbef0214,eid/article/16/8/10-0181_article.html
eid,349061,Defl:X,107269,69.269%,2024-01-05 19:00,21c1a54c,eid/article/16/8/10-0097_article.html
eid,339438,Defl:X,105963,68.783%,2024-01-05 19:00,a319b151,eid/article/16/8/10-0317_article.html
eid,344654,Defl:X,106075,69.223%,2024-01-05 19:00,f6b30ab1,eid/article/16/8/09-1803_article.html
eid,333354,Defl:X,104120,68.766%,2024-01-05 19:00,f32dca67,eid/article/16/8/10-0520_article.html
eid,329435,Defl:X,103430,68.604%,2024-01-05 19:00,3a109787,eid/article/16/8/10-0778_article.html
eid,339755,Defl:X,107706,68.299%,2024-01-05 19:00,eee35104,eid/article/16/8/ac-1608_article.html
eid,408459,Defl:X,120979,70.382%,2024-01-05 19:00,6e69a31f,eid/article/16/9/09-1800_article.html
eid,424478,Defl:X,119628,71.818%,2024-01-05 19:00,9f340174,eid/article/16/9/09-1389_article.html
eid,408257,Defl:X,120184,70.562%,2024-01-05 19:00,de5c2c70,eid/article/16/9/09-1664_article.html
eid,393049,Defl:X,116960,70.243%,2024-01-05 19:00,89f55350,eid/article/16/9/10-0220_article.html
eid,417336,Defl:X,119708,71.316%,2024-01-05 19:00,f5f0e19a,eid/article/16/9/10-0459_article.html
eid,405325,Defl:X,118312,70.811%,2024-01-05 19:00,fccf79ea,eid/article/16/9/10-0248_article.html
eid,400693,Defl:X,117518,70.671%,2024-01-05 19:00,91023e53,eid/article/16/9/10-0076_article.html
eid,405970,Defl:X,117896,70.959%,2024-01-05 19:00,208d760c,eid/article/16/9/09-1723_article.html
eid,410524,Defl:X,118139,71.222%,2024-01-05 19:00,d1a45bef,eid/article/16/9/10-0253_article.html
eid,404145,Defl:X,117479,70.931%,2024-01-05 19:00,e79a6d33,eid/article/16/9/09-1126_article.html
eid,324381,Defl:X,102107,68.523%,2024-01-05 19:00,27683ac2,eid/article/16/9/et-1609_article.html
eid,412775,Defl:X,119575,71.031%,2024-01-05 19:00,d1c80448,eid/article/16/9/09-1802_article.html
eid,423720,Defl:X,120177,71.638%,2024-01-05 19:00,de1820b5,eid/article/16/9/10-0102_article.html
eid,394959,Defl:X,116347,70.542%,2024-01-05 19:00,e30d4c1c,eid/article/16/9/08-1665_article.html
eid,364707,Defl:X,110697,69.648%,2024-01-05 19:00,8c774e77,eid/article/16/9/10-0125_article.html
eid,368071,Defl:X,111459,69.718%,2024-01-05 19:00,8ce8b5dd,eid/article/16/9/10-0444_article.html
eid,358832,Defl:X,109510,69.482%,2024-01-05 19:00,d6692a01,eid/article/16/9/10-0276_article.html
eid,367026,Defl:X,111175,69.709%,2024-01-05 19:00,c291b165,eid/article/16/9/10-0381_article.html
eid,363085,Defl:X,110548,69.553%,2024-01-05 19:00,5a220af2,eid/article/16/9/10-0476_article.html
eid,360635,Defl:X,109998,69.499%,2024-01-05 19:00,91e1ba59,eid/article/16/9/10-0281_article.html
eid,367519,Defl:X,110714,69.875%,2024-01-05 19:00,e09999e1,eid/article/16/9/10-0626_article.html
eid,362160,Defl:X,110678,69.439%,2024-01-05 19:00,43cc861d,eid/article/16/9/10-0280_article.html
eid,363873,Defl:X,109794,69.826%,2024-01-05 19:00,2421f442,eid/article/16/9/10-0339_article.html
eid,356869,Defl:X,109744,69.248%,2024-01-05 19:00,3017ef2e,eid/article/16/9/10-0447_article.html
eid,366573,Defl:X,110011,69.989%,2024-01-05 19:00,536e77cb,eid/article/16/9/10-0211_article.html
eid,351697,Defl:X,108204,69.234%,2024-01-05 19:00,27dece2b,eid/article/16/9/10-0433_article.html
eid,346614,Defl:X,108010,68.839%,2024-01-05 19:00,8ce1410c,eid/article/16/9/10-0671_article.html
eid,349872,Defl:X,107600,69.246%,2024-01-05 19:00,a333e764,eid/article/16/9/10-0386_article.html
eid,354333,Defl:X,108477,69.386%,2024-01-05 19:00,8674a6fc,eid/article/16/9/10-0472_article.html
eid,342251,Defl:X,106693,68.826%,2024-01-05 19:00,3f5671a6,eid/article/16/9/09-1779_article.html
eid,349706,Defl:X,107932,69.136%,2024-01-05 19:00,64b9821b,eid/article/16/9/10-0258_article.html
eid,346260,Defl:X,107565,68.935%,2024-01-05 19:00,1fe1491c,eid/article/16/9/10-0510_article.html
eid,352460,Defl:X,108428,69.237%,2024-01-05 19:00,9287464d,eid/article/16/9/10-0505_article.html
eid,347312,Defl:X,107099,69.163%,2024-01-05 19:00,2fb55985,eid/article/16/9/09-1837_article.html
eid,342098,Defl:X,105545,69.148%,2024-01-05 19:00,09e64b68,eid/article/16/9/09-1381_article.html
eid,346596,Defl:X,106367,69.311%,2024-01-05 19:00,10e91fc1,eid/article/16/9/10-0144_article.html
eid,332124,Defl:X,104358,68.579%,2024-01-05 19:00,1fa3b581,eid/article/16/9/10-0788_article.html
eid,331269,Defl:X,104166,68.555%,2024-01-05 19:00,da87a7e2,eid/article/16/9/10-0925_article.html
eid,339097,Defl:X,107586,68.273%,2024-01-05 19:00,ff82a03a,eid/article/16/9/ac-1609_article.html
eid,422999,Defl:X,120127,71.601%,2024-01-05 19:00,b8b3ddbe,eid/article/16/10/10-0508_article.html
eid,387473,Defl:X,117015,69.800%,2024-01-05 19:00,b9db793d,eid/article/16/10/10-0249_article.html
eid,394216,Defl:X,116166,70.532%,2024-01-05 19:00,a6a04a8d,eid/article/16/10/10-0560_article.html
eid,389541,Defl:X,117375,69.868%,2024-01-05 19:00,cae0d8a6,eid/article/16/10/10-0713_article.html
eid,400432,Defl:X,117414,70.678%,2024-01-05 19:00,803cf6e8,eid/article/16/10/10-0374_article.html
eid,403680,Defl:X,118187,70.723%,2024-01-05 19:00,d3b9c985,eid/article/16/10/10-0516_article.html
